0	0.000005	0.000000
1	0.000019	-0.019996
2	0.000059	-0.040031
3	0.000143	-0.060179
4	0.000252	-0.080466
5	0.000392	-0.100946
6	0.000568	-0.121667
7	0.000771	-0.142707
8	0.001012	-0.164096
9	0.001289	-0.185906
10	0.001601	-0.208192
11	0.001953	-0.231035
12	0.002347	-0.254495
13	0.002783	-0.278659
14	0.003259	-0.303590
15	0.003795	-0.329434
16	0.004375	-0.356244
17	0.005014	-0.384156
18	0.005700	-0.413268
19	0.006473	-0.443789
20	0.007305	-0.475812
21	0.008213	-0.509542
22	0.009206	-0.545165
23	0.010290	-0.582961
24	0.011478	-0.623151
25	0.012779	-0.666063
26	0.014205	-0.712048
27	0.015778	-0.761545
28	0.017512	-0.815036
29	0.019430	-0.873118
30	0.021564	-0.936473
31	0.023932	-1.006026
32	0.026588	-1.082754
33	0.029575	-1.167968
34	0.032957	-1.263267
35	0.036814	-1.370723
36	0.041241	-1.492924
37	0.046373	-1.633302
38	0.052387	-1.796405
39	0.059509	-1.988490
40	0.068089	-2.218219
41	0.078598	-2.498170
42	0.091764	-2.847157
43	0.108720	-3.294796
44	0.131358	-3.890289
45	0.163072	-4.722192
46	0.210649	-5.967291
47	0.289894	-8.037302
48	0.448005	-12.161961
49	0.918723	-24.431156
50	78.500389	-2045.741943
51	-0.999655	25.540131
52	-0.511366	12.813360
53	-0.349992	8.604198
54	-0.269598	6.504891
55	-0.221473	5.246498
56	-0.189450	4.407687
57	-0.166615	3.808355
58	-0.149516	3.358560
59	-0.136243	3.008430
60	-0.125641	2.728014
61	-0.116979	2.498297
62	-0.109787	2.306600
63	-0.103693	2.144146
64	-0.098488	2.004670
65	-0.093989	1.883581
66	-0.090062	1.777431
67	-0.086598	1.683592
68	-0.083530	1.600010
69	-0.080791	1.525070
70	-0.078337	1.457471
71	-0.076111	1.396194
72	-0.074098	1.340351
73	-0.072264	1.289246
74	-0.070588	1.242286
75	-0.069050	1.198986
76	-0.067633	1.158917
77	-0.066327	1.121722
78	-0.065158	1.087135
79	-0.063994	1.054780
80	-0.062946	1.024537
81	-0.061972	0.996175
82	-0.061059	0.969480
83	-0.060205	0.944407
84	-0.059403	0.920712
85	-0.058650	0.898311
86	-0.057944	0.877099
87	-0.057272	0.856977
88	-0.056637	0.837863
89	-0.056042	0.819683
90	-0.055481	0.802370
91	-0.054941	0.785843
92	-0.054431	0.770072
93	-0.053946	0.754988
94	-0.053500	0.740547
95	-0.053048	0.726720
96	-0.052627	0.713453
97	-0.052230	0.700718
98	-0.051852	0.688447
99	-0.051484	0.676709
100	-0.051137	0.665376
101	-0.050802	0.654464
102	-0.050468	0.643930
103	-0.050175	0.633786
104	-0.049880	0.623984
105	-0.049596	0.614510
106	-0.049316	0.605351
107	-0.049064	0.596492
108	-0.048815	0.587914
109	-0.048570	0.579605
110	-0.048324	0.571557
111	-0.048112	0.563744
112	-0.047895	0.556168
113	-0.047686	0.548815
114	-0.047475	0.541629
115	-0.047288	0.534730
116	-0.047100	0.527981
117	-0.046919	0.521420
118	-0.046743	0.515037
119	-0.046571	0.508816
120	-0.046407	0.502763
121	-0.046245	0.496865
122	-0.046085	0.491117
123	-0.045941	0.485513
124	-0.045796	0.480045
125	-0.045654	0.474712
126	-0.045509	0.469497
127	-0.045382	0.464424
128	-0.045253	0.459461
129	-0.045129	0.454611
130	-0.045002	0.449869
131	-0.044888	0.445238
132	-0.044774	0.440705
133	-0.044660	0.436274
134	-0.044540	0.431934
135	-0.044444	0.427694
136	-0.044342	0.423541
137	-0.044242	0.419472
138	-0.044138	0.415487
139	-0.044048	0.411583
140	-0.043952	0.407758
141	-0.043863	0.404007
142	-0.043785	0.400344
143	-0.043690	0.396727
144	-0.043606	0.393191
145	-0.043523	0.389722
146	-0.043424	0.386304
147	-0.043365	0.382979
148	-0.043288	0.379699
149	-0.043213	0.376479
150	-0.043142	0.373307
151	-0.043069	0.370212
152	-0.042998	0.367160
153	-0.042932	0.364163
154	-0.042863	0.361219
155	-0.042801	0.358321
156	-0.042737	0.355476
157	-0.042675	0.352677
158	-0.042604	0.349925
159	-0.042555	0.347217
160	-0.042500	0.344554
161	-0.042440	0.341934
162	-0.042384	0.339355
163	-0.042330	0.336815
164	-0.042279	0.334320
165	-0.042224	0.331861
166	-0.042174	0.329449
167	-0.042122	0.327055
168	-0.042073	0.324709
169	-0.042026	0.322393
170	-0.041976	0.320112
171	-0.041932	0.317871
172	-0.041885	0.315659
173	-0.041841	0.313480
174	-0.041806	0.311329
175	-0.041755	0.309214
176	-0.041714	0.307127
177	-0.041672	0.305066
178	-0.041641	0.303020
179	-0.041592	0.301035
180	-0.041553	0.299063
181	-0.041513	0.297115
182	-0.041474	0.295199
183	-0.041440	0.293298
184	-0.041404	0.291428
185	-0.041367	0.289582
186	-0.041331	0.287758
187	-0.041299	0.285963
188	-0.041268	0.284190
189	-0.041232	0.282436
190	-0.041192	0.280702
191	-0.041167	0.278999
192	-0.041135	0.277313
193	-0.041105	0.275648
194	-0.041048	0.274012
195	-0.041045	0.272379
196	-0.041016	0.270775
197	-0.040986	0.269190
198	-0.040955	0.267654
199	-0.040929	0.266074
200	-0.040901	0.264545
201	-0.040876	0.263036
202	-0.040869	0.261546
203	-0.040821	0.260064
204	-0.040796	0.258605
205	-0.040772	0.257162
206	-0.040779	0.255756
207	-0.040722	0.254327
208	-0.040697	0.252935
209	-0.040674	0.251555
210	-0.040647	0.250175
211	-0.040626	0.248845
212	-0.040605	0.247510
213	-0.040582	0.246192
214	-0.040574	0.244883
215	-0.040540	0.243597
216	-0.040518	0.242321
217	-0.040495	0.241058
218	-0.040478	0.239812
219	-0.040454	0.238571
220	-0.040433	0.237346
221	-0.040413	0.236137
222	-0.040400	0.234945
223	-0.040375	0.233753
224	-0.040357	0.232581
225	-0.040337	0.231416
226	-0.040322	0.230267
227	-0.040301	0.229127
228	-0.040281	0.227998
229	-0.040265	0.226884
230	-0.040248	0.225788
231	-0.040230	0.224685
232	-0.040212	0.223603
233	-0.040197	0.222527
234	-0.040181	0.221461
235	-0.040163	0.220412
236	-0.040147	0.219368
237	-0.040132	0.218338
238	-0.040127	0.217302
239	-0.040101	0.216301
240	-0.040088	0.215297
241	-0.040071	0.214302
242	-0.040057	0.213328
243	-0.040040	0.212342
244	-0.040027	0.211373
245	-0.040011	0.210416
246	-0.039998	0.209437
247	-0.039983	0.208525
248	-0.039972	0.207593
249	-0.039956	0.206667
250	-0.039956	0.205772
251	-0.039931	0.204843
252	-0.039920	0.203944
253	-0.039905	0.203051
254	-0.039891	0.202147
255	-0.039880	0.201290
256	-0.039867	0.200420
257	-0.039853	0.199558
258	-0.039838	0.198699
259	-0.039830	0.197857
260	-0.039817	0.197020
261	-0.039808	0.196184
262	-0.039788	0.195371
263	-0.039783	0.194540
264	-0.039773	0.193728
265	-0.039761	0.192922
266	-0.039750	0.192120
267	-0.039739	0.191330
268	-0.039728	0.190542
269	-0.039717	0.189765
270	-0.039703	0.188984
271	-0.039697	0.188225
272	-0.039686	0.187462
273	-0.039676	0.186708
274	-0.039673	0.185955
275	-0.039656	0.185216
276	-0.039647	0.184480
277	-0.039635	0.183749
278	-0.039632	0.183024
279	-0.039617	0.182304
280	-0.039609	0.181589
281	-0.039601	0.180879
282	-0.039591	0.180181
283	-0.039580	0.179478
284	-0.039571	0.178785
285	-0.039564	0.178097
286	-0.039558	0.177423
287	-0.039546	0.176738
288	-0.039538	0.176064
289	-0.039529	0.175398
290	-0.039514	0.174733
291	-0.039512	0.174079
292	-0.039503	0.173425
293	-0.039496	0.172778
294	-0.039492	0.172131
295	-0.039479	0.171496
296	-0.039475	0.170866
297	-0.039464	0.170233
298	-0.039456	0.169611
299	-0.039449	0.168989
300	-0.039442	0.168375
301	-0.039433	0.167762
302	-0.039428	0.167167
303	-0.039420	0.166552
304	-0.039414	0.165953
305	-0.039405	0.165359
306	-0.039407	0.164776
307	-0.039390	0.164184
308	-0.039380	0.163597
309	-0.039376	0.163022
310	-0.039365	0.162455
311	-0.039363	0.161877
312	-0.039355	0.161310
313	-0.039350	0.160747
314	-0.039344	0.160188
315	-0.039336	0.159634
316	-0.039329	0.159081
317	-0.039324	0.158534
318	-0.039315	0.157987
319	-0.039311	0.157451
320	-0.039305	0.156913
321	-0.039299	0.156380
322	-0.039296	0.155845
323	-0.039286	0.155323
324	-0.039280	0.154800
325	-0.039275	0.154281
326	-0.039272	0.153763
327	-0.039264	0.153251
328	-0.039258	0.152742
329	-0.039252	0.152236
330	-0.039252	0.151732
331	-0.039240	0.151232
332	-0.039234	0.150736
333	-0.039229	0.150243
334	-0.039233	0.149764
335	-0.039219	0.149264
336	-0.039214	0.148779
337	-0.039207	0.148297
338	-0.039203	0.147817
339	-0.039198	0.147342
340	-0.039194	0.146868
341	-0.039187	0.146400
342	-0.039187	0.145914
343	-0.039178	0.145470
344	-0.039171	0.145008
345	-0.039169	0.144549
346	-0.039171	0.144093
347	-0.039158	0.143639
348	-0.039153	0.143188
349	-0.039148	0.142743
350	-0.039130	0.142275
351	-0.039139	0.141855
352	-0.039134	0.141416
353	-0.039129	0.140978
354	-0.039128	0.140555
355	-0.039121	0.140111
356	-0.039116	0.139681
357	-0.039112	0.139254
358	-0.039107	0.138830
359	-0.039103	0.138407
360	-0.039097	0.137987
361	-0.039094	0.137570
362	-0.039090	0.137152
363	-0.039088	0.136743
364	-0.039080	0.136332
365	-0.039078	0.135924
366	-0.039080	0.135524
367	-0.039070	0.135114
368	-0.039065	0.134713
369	-0.039062	0.134315
370	-0.039065	0.133927
371	-0.039053	0.133523
372	-0.039052	0.133131
373	-0.039046	0.132741
374	-0.039035	0.132353
375	-0.039039	0.131968
376	-0.039033	0.131583
377	-0.039033	0.131202
378	-0.039027	0.130824
379	-0.039023	0.130445
380	-0.039020	0.130069
381	-0.039017	0.129696
382	-0.039020	0.129325
383	-0.039011	0.128955
384	-0.039004	0.128589
385	-0.039003	0.128221
386	-0.038999	0.127864
387	-0.038996	0.127496
388	-0.038991	0.127138
389	-0.038989	0.126777
390	-0.038999	0.126410
391	-0.038983	0.126068
392	-0.038978	0.125715
393	-0.038975	0.125365
394	-0.038977	0.125013
395	-0.038970	0.124669
396	-0.038964	0.124323
397	-0.038962	0.123981
398	-0.038948	0.123632
399	-0.038957	0.123299
400	-0.038953	0.122963
401	-0.038950	0.122624
402	-0.038950	0.122287
403	-0.038944	0.121957
404	-0.038942	0.121623
405	-0.038938	0.121295
406	-0.038935	0.120969
407	-0.038934	0.120640
408	-0.038931	0.120317
409	-0.038927	0.119992
410	-0.038922	0.119667
411	-0.038922	0.119350
412	-0.038919	0.119033
413	-0.038915	0.118716
414	-0.038912	0.118410
415	-0.038909	0.118086
416	-0.038908	0.117776
417	-0.038905	0.117463
418	-0.038901	0.117152
419	-0.038900	0.116846
420	-0.038899	0.116541
